city,population,lat,lon,region_name,region_name_ao,region_iso_code,federal_district,okato,oktmo,kladr_id,fias_id,place_id
Чита,351.8,52.0340142,113.4994,Забайкальский край,,RU-ZAB,Дальневосточный,76401000000,76701000001,7500000100000,2d9abaa6-85a6-4f1f-a1bd-14b76ec17d9c,258973959.0
Шилка,12.5,51.8497035,116.0334461,Забайкальский край,,RU-ZAB,Дальневосточный,76254501000,76654101001,7502800100000,69efa85f-c9d7-44bb-bcda-95205cd1a647,121905785.0
Вичуга,33.3,57.2044698,41.9132201,Ивановская область,,RU-IVA,Центральный,24403000000,24703000001,3700300100000,3d518b4e-86b2-48d5-bcf3-48f107165918,258750909.0
Гаврилов Посад,5.6,56.5586946,40.1228906,Ивановская область,,RU-IVA,Центральный,24203501000,24603101001,3700400100000,3f81927e-bc4b-45c7-a962-b80c0e216115,117967484.0
Заволжск,9.6,57.4918141,42.1375625,Ивановская область,,RU-IVA,Центральный,24205501000,24605101001,3700500100000,3bf1c329-e556-4d56-82d0-3b1b42b298da,258700553.0
Иваново,404.6,56.9993792,40.9728272,Ивановская область,,RU-IVA,Центральный,24401000000,24701000001,3700000100000,40c6863e-2a5f-4033-a377-3416533948bd,256157413.0
Кинешма,81.0,57.4425463,42.168914,Ивановская область,,RU-IVA,Центральный,24405000000,24705000001,3700000200000,df284e77-a45c-411d-8901-94c91f4a92e5,257969019.0
Комсомольск,8.0,57.0273052,40.3776851,Ивановская область,,RU-IVA,Центральный,24213501000,24613101001,3700800100000,d812b7bf-68de-4e11-95d6-39f7c8ec111e,258924197.0
Кохма,30.2,56.9324606,41.0931657,Ивановская область,,RU-IVA,Центральный,24207504000,24706000001,3700100200000,022e301b-514f-477f-9d1e-f60430c40429,258668767.0
Наволоки,9.1,57.4679066,41.9608002,Ивановская область,,RU-IVA,Центральный,24211504000,24611104001,3700700200000,36d31ef0-a525-4be4-a6e9-28ced781dfae,118610811.0
Плес,1.7,57.4606031,41.5122672,Ивановская область,,RU-IVA,Центральный,24220504000,24620104001,3701300200000,8bb29a7a-de9c-4c21-ad15-3af39f0a41fa,116793207.0
Приволжск,15.3,57.3805743,41.2808565,Ивановская область,,RU-IVA,Центральный,24220506000,24620106001,3701300100000,43706edd-5cf4-4400-8e60-03ea3660c25f,258925284.0
Пучеж,6.3,56.9820688,43.1683321,Ивановская область,,RU-IVA,Центральный,24221501000,24621101001,3701400100000,a85feb12-89e9-441d-956a-8510493cdc8d,116329708.0
Родники,23.9,57.1025975,41.7298834,Ивановская область,,RU-IVA,Центральный,24223501000,24623101001,3701500100000,90328f6e-d961-48ba-ab03-366d93df3c07,258925092.0
Тейково,31.8,56.8542719,40.5353874,Ивановская область,,RU-IVA,Центральный,24407000000,24707000001,3701700100000,09a16212-dcce-4f9a-be1a-515911beaba3,258666543.0
Фурманов,33.2,57.2539276,41.1054432,Ивановская область,,RU-IVA,Центральный,24231000000,24631101001,3701800100000,9d56ad01-abe9-4f14-89e5-9af4544b94b2,258750918.0
Шуя,57.0,56.8560234,41.3800939,Ивановская область,,RU-IVA,Центральный,24411000000,24711000001,3701900100000,a6c7e92c-79cf-4b47-beb6-40192295c559,259173438.0
Южа,12.2,56.5926877,42.0458099,Ивановская область,,RU-IVA,Центральный,24235501000,24635101001,3702000100000,16c1333c-8766-4135-a29a-e08f959e60bc,155491480.0
Юрьевец,7.9,57.3177781,43.1110401,Ивановская область,,RU-IVA,Центральный,24237501000,24637101001,3702100100000,be9d618e-8dc4-498f-aed6-03ce38f82683,258701692.0
Алзамай,5.7,55.5551233,98.6643699,Иркутская область,,RU-IRK,Сибирский,25228508000,25628105001,3801600200000,a7812582-bd5d-4d13-b284-d2b052265e9d,258982385.0
Ангарск,224.6,52.544879,103.888543,Иркутская область,,RU-IRK,Сибирский,25203501000,25703000001,3800000400000,82b6b7c8-82a4-44b2-8bc7-691373706b89,259160790.0
Байкальск,12.5,51.5230393,104.1487532,Иркутская область,,RU-IRK,Сибирский,25234508000,25634108001,3801800200000,cd4477e8-3335-442a-a0a4-9429a52f5c52,326067381.0
Бирюсинск,8.4,55.9609167,97.8205348,Иркутская область,,RU-IRK,Сибирский,25236508000,25636105001,3801900200000,5b646190-2037-409f-bf0f-6fb8194a0581,258823731.0
Бодайбо,12.0,57.8468636,114.1866287,Иркутская область,,RU-IRK,Сибирский,25202501000,25602101001,3800000600000,8ace6ae4-7a35-494a-bfbd-9a743a929c39,258629209.0
Братск,226.3,56.1513108,101.6340035,Иркутская область,,RU-IRK,Сибирский,25414000000,25714000001,3800000500000,bdf6b629-b33e-4cfa-b4b2-7f693e1d821c,259050477.0
Вихоревка,20.8,56.1208145,101.1702926,Иркутская область,,RU-IRK,Сибирский,25204503000,25604103001,3800500200000,04bc8726-0523-4aeb-8450-fe07ff425372,259698247.0
Железногорск-Илимский,22.9,56.5847888,104.114275,Иркутская область,,RU-IRK,Сибирский,25226501000,25626101001,3801500100000,31ba5d12-ae5b-4cc0-8892-2a504423ee61,258946053.0
Зима,30.5,53.920693,102.0491772,Иркутская область,,RU-IRK,Сибирский,25420000000,25720000001,3800000700000,7c3452ac-3953-4b78-a80c-64ec839620a6,259233217.0
Иркутск,623.6,52.2864036,104.2807466,Иркутская область,,RU-IRK,Сибирский,25401000000,25701000001,3800000300000,8eeed222-72e7-47c3-ab3a-9a553c31cf72,257192770.0
Киренск,11.0,57.7756595,108.1109412,Иркутская область,,RU-IRK,Сибирский,25220501000,25620101001,3801200100000,1ea67233-631c-49bf-8d7c-1a17fc785e97,114570588.0
Нижнеудинск,33.6,54.8968931,99.0314056,Иркутская область,,RU-IRK,Сибирский,25228501000,25628101001,3800000800000,5d596a21-da89-4820-91ef-6ce3940a0c9f,259538500.0
Саянск,38.8,54.1107238,102.18015,Иркутская область,,RU-IRK,Сибирский,25426000000,25726000001,3800000200000,c21b5e04-ce0f-4f98-b0ac-0ceabc531212,156914977.0
Свирск,12.7,53.0842668,103.3364093,Иркутская область,,RU-IRK,Сибирский,25427000000,25746000001,3800001600000,17e498bd-5f9e-4221-8998-5fa24a35ed2e,259252264.0
Слюдянка,18.2,51.6563983,103.7187545,Иркутская область,,RU-IRK,Сибирский,25234501000,25634101001,3801800100000,31802bef-b635-49b2-866d-1d1006e3081e,259104267.0
Тайшет,32.7,55.9405334,98.0030145,Иркутская область,,RU-IRK,Сибирский,25236501000,25636101001,3800000900000,945ac8e1-b529-4cec-afda-f92c6a6b0f70,103822614.0
Тулун,39.7,54.557162,100.5780603,Иркутская область,,RU-IRK,Сибирский,25432000000,25732000001,3800001000000,869c2c69-e8cd-43ae-9596-e0be50c0fcfe,301500219.0
Усолье-Сибирское,76.0,52.7565808,103.6388109,Иркутская область,,RU-IRK,Сибирский,25436000000,25736000001,3800001100000,ac680034-f7da-4bd8-8374-a5c97aa09516,257220626.0
Усть-Илимск,80.4,57.9430504,102.7415734,Иркутская область,,RU-IRK,Сибирский,25438000000,25738000001,3800001200000,78d11295-77b5-4ac4-b128-582e2989c0a5,258471073.0
Усть-Кут,40.8,56.7928178,105.7757343,Иркутская область,,RU-IRK,Сибирский,25244501000,25644101001,3800001300000,cfb0a55a-3314-42bf-b3d8-5ed5368abdd6,113280112.0
Черемхово,50.1,53.1369095,103.0901268,Иркутская область,,RU-IRK,Сибирский,25445000000,25745000001,3800001400000,f05b68c4-f1c7-4c3d-b557-f1f44a57b85f,258378509.0
Шелехов,48.4,52.2102538,104.0973294,Иркутская область,,RU-IRK,Сибирский,25255501000,25655101001,3800001500000,c727ac3a-e05c-4b81-b8e1-9b1003c28595,798310.0
Баксан,38.5,43.6819137,43.5345036,Кабардино-Балкарская Республика,,RU-KB,Северо-Кавказский,83403000000,83703000001,700000300000,67851dfd-e142-451a-b6b1-ea5e9bc7f0c1,259313373.0
Майский,26.7,43.6281516,44.0517314,Кабардино-Балкарская Республика,,RU-KB,Северо-Кавказский,83220501000,83620101001,700400100000,e9f48c52-6cc4-47d9-ba6d-e7b12e8e0871,259637188.0
Нальчик,239.6,43.4845464,43.60713,Кабардино-Балкарская Республика,,RU-KB,Северо-Кавказский,83401000000,83701000001,700000100000,913a82e3-b671-43d5-97b4-8a08b8ee2d28,258897108.0
Нарткала,30.6,43.5578075,43.8575925,Кабардино-Балкарская Республика,,RU-KB,Северо-Кавказский,83240501000,83640101001,700700100000,cb0f531d-4831-41c0-a859-3ad1f2e0f70b,259756015.0
Прохладный,58.2,43.7589602,44.0102409,Кабардино-Балкарская Республика,,RU-KB,Северо-Кавказский,83410000000,83710000001,700000200000,22973a33-7a1c-449d-9535-def88bd91ed3,258709680.0
Терек,19.5,43.4839358,44.1402161,Кабардино-Балкарская Республика,,RU-KB,Северо-Кавказский,83235501000,83635101001,700600100000,9886a048-8715-4526-80b1-2f0fd8dd7bdf,259147888.0
Тырныауз,20.6,43.3981585,42.9213582,Кабардино-Балкарская Республика,,RU-KB,Северо-Кавказский,83248501000,83648101001,701000100000,e0ee885d-786e-457e-9568-2def04ee83b0,259672554.0
Чегем,18.4,43.5671525,43.5865792,Кабардино-Балкарская Республика,,RU-KB,Северо-Кавказский,83245501000,83645101001,700800100000,17bfd906-04ef-45f2-abbb-fcf801d0ba84,259467169.0
Багратионовск,6.4,54.3866518,20.6418091,Калининградская область,,RU-KGD,Северо-Западный,27203501000,27703000001,3900200100000,427dc561-3277-43bd-a310-7c1953a3c8bd,259263897.0
Балтийск,33.7,54.6513372,19.9140572,Калининградская область,,RU-KGD,Северо-Западный,27405000000,27705000001,3901500100000,97323948-09db-411c-8e9a-43ad2ec25687,309702733.0
Гвардейск,13.3,54.6588378,21.0501388,Калининградская область,,RU-KGD,Северо-Западный,27206501000,27706000001,3900300100000,8f9e9cc0-711f-470a-9fff-2a65c00c8439,257340543.0
Гурьевск,19.3,54.770638,20.6039767,Калининградская область,,RU-KGD,Северо-Западный,27209501000,27707000001,3900400100000,27bc7f09-4593-4972-950b-231f2a49d44b,257398744.0
Гусев,28.5,54.5915455,22.1942445,Калининградская область,,RU-KGD,Северо-Западный,27212501000,27709000001,3900500100000,66cb21da-0212-4d22-a2a3-f1badcd3a9d4,258647504.0
Зеленоградск,16.5,54.9600185,20.4753652,Калининградская область,,RU-KGD,Северо-Западный,27215501000,27710000001,3900600100000,448d8a42-8ebf-4ca5-a9f2-98efb532630f,309702952.0
Калининград,489.3,54.7074702,20.5073241,Калининградская область,,RU-KGD,Северо-Западный,27401000000,27701000001,3900000100000,df679694-d505-4dd3-b514-4ba48c8a97d8,258247410.0
Краснознаменск,3.1,54.9453423,22.4928745,Калининградская область,,RU-KGD,Северо-Западный,27218501000,27713000001,3900700100000,40c2a58b-8f84-4b30-8a22-038efe4f059a,258508022.0
Ладушкин,3.9,54.5692156,20.1690153,Калининградская область,,RU-KGD,Северо-Западный,27203505000,27711000001,3900000800000,04950f38-5c4c-4989-8b7a-6224795a2b59,132779809.0
Мамоново,8.0,54.4646036,19.9453482,Калининградская область,,RU-KGD,Северо-Западный,27203510000,27712000001,3900000900000,2942ef2d-01b0-4137-8f46-5228e9eedd7f,106350173.0
Неман,10.8,55.0316524,22.0324064,Калининградская область,,RU-KGD,Северо-Западный,27221501000,27714000001,3900800100000,180fcdbd-95b4-41f5-90f5-cbe9b9c83da7,258687928.0
Нестеров,3.9,54.6313814,22.5713736,Калининградская область,,RU-KGD,Северо-Западный,27224501000,27715000001,3900900100000,4fb71afc-f221-454e-9edf-d6fd9ee07418,103669012.0
Озерск,3.8,54.4084705,22.0134438,Калининградская область,,RU-KGD,Северо-Западный,27227501000,27716000001,3901000100000,19620317-39e8-4a09-af7e-67b136ef61fe,119704238.0
Пионерский,12.2,54.9516574,20.2277424,Калининградская область,,RU-KGD,Северо-Западный,27417000000,27717000001,3900000300000,9fee1c1b-9d14-42ea-8ff9-2e903501d43d,121730533.0
Полесск,6.9,54.8625126,21.0998067,Калининградская область,,RU-KGD,Северо-Западный,27230501000,27718000001,3901100100000,27fd5628-fbd7-4641-abed-b213af6029b8,235500.0
Правдинск,4.0,54.4430986,21.0085269,Калининградская область,,RU-KGD,Северо-Западный,27233501000,27719000001,3901200100000,2b3f4c49-0e5b-44c8-bf56-a335eb551c23,258860557.0
Приморск,1.9,54.7311437,19.9981926,Калининградская область,,RU-KGD,Северо-Западный,27405555000,27705000006,3901500200000,5f19f5f2-55b1-4796-9610-8a73eeefcaf1,
Светлогорск,15.2,54.9439286,20.1514295,Калининградская область,,RU-KGD,Северо-Западный,27420000000,27734000001,3901600100000,19436029-357a-435b-8156-b01fba4ea8a5,258889587.0
Светлый,21.6,54.6772897,20.1357595,Калининградская область,,RU-KGD,Северо-Западный,27425000000,27725000001,3900000600000,6d379259-b8d5-4cca-9412-1ded0849fd1a,258082275.0
Славск,4.0,55.0449714,21.6742367,Калининградская область,,RU-KGD,Северо-Западный,27236501000,27727000001,3901300100000,f731c104-431c-494c-b4e8-f97ccaaf71b9,105426485.0
Советск,39.0,55.0809336,21.8886106,Калининградская область,,RU-KGD,Северо-Западный,27430000000,27730000001,3900000700000,e401208f-3469-403f-910b-bba057cf70b2,259085493.0
Черняховск,35.4,54.6244751,21.7969062,Калининградская область,,RU-KGD,Северо-Западный,27239501000,27739000001,3901400100000,acde8f61-fd56-4cec-a4df-1f033e2a63ee,258930922.0
Балабаново,25.6,55.1773714,36.6566951,Калужская область,,RU-KLU,Центральный,29206505000,29606105001,4000400200000,ef65fa9c-6516-4175-a00a-6410a4a6f2d6,258348575.0
